queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;54;1000;10;3.28767;3.42836;304.167;5.40156
LockBased Queue;2;54;1000;10;2.19113;2.14756;456.386;8.62303
LockBased Queue;3;54;1000;10;1.4713;1.35347;679.672;13.6823
LockBased Queue;4;54;1000;10;1.32762;1.34295;753.229;13.7895
LockBased Queue;5;54;1000;10;1.24308;2.02978;804.454;9.12339
LockBased Queue;6;54;1000;10;1.22103;2.09495;818.981;8.83962
LockBased Queue;7;54;1000;10;1.20947;1.87931;826.81;9.85388
LockBased Queue;8;54;1000;10;1.48935;2.47811;671.433;7.47283
LockBased Queue;9;54;1000;10;1.96775;1.37052;508.195;13.5121
LockBased Queue;10;54;1000;10;1.56239;1.0936;640.046;16.9335
