queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;50;100000;10;22.229;23.2073;4498.63;86.1797
FIFO Queue;2;50;100000;10;21.6374;21.2919;4621.63;93.9325
FIFO Queue;3;50;100000;10;23.2435;25.0801;4302.29;79.7445
FIFO Queue;4;50;100000;10;27.9592;24.7441;3576.64;80.8275
FIFO Queue;5;50;100000;10;24.839;24.6155;4025.93;81.2497
FIFO Queue;6;50;100000;10;24.8362;24.5561;4026.38;81.446
FIFO Queue;7;50;100000;10;24.8602;24.611;4022.5;81.2644
FIFO Queue;8;50;100000;10;26.2919;25.9481;3803.45;77.077
FIFO Queue;9;50;100000;10;65.3501;25.9227;1530.22;77.1524
FIFO Queue;10;50;100000;10;34.3032;25.6719;2915.18;77.9062
