queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;30;1000000;10;243.412;317.097;4108.26;105.12
FIFO Queue;2;30;1000000;10;394.384;395.812;2535.6;84.2151
FIFO Queue;3;30;1000000;10;390.322;423.628;2561.99;78.6854
FIFO Queue;4;30;1000000;10;421.555;440.463;2372.17;75.678
FIFO Queue;5;30;1000000;10;423.595;441.974;2360.75;75.4192
FIFO Queue;6;30;1000000;10;413.979;442.411;2415.58;75.3448
FIFO Queue;7;30;1000000;10;414.779;443.763;2410.92;75.1152
FIFO Queue;8;30;1000000;10;416.937;441.192;2398.44;75.5529
FIFO Queue;9;30;1000000;10;416.071;439.205;2403.44;75.8947
FIFO Queue;10;30;1000000;10;411.765;442.076;2428.57;75.4018
