queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;38;1000;10;4.9129;0.33611;203.546;78.2952
FIFO Queue;2;38;1000;10;1.43124;0.369593;698.693;71.2021
FIFO Queue;3;38;1000;10;2.20686;0.39487;453.133;66.6442
FIFO Queue;4;38;1000;10;1.9222;0.417472;520.237;63.0361
FIFO Queue;5;38;1000;10;1.81336;0.406892;551.463;64.6751
FIFO Queue;6;38;1000;10;1.44003;0.392065;694.43;67.121
FIFO Queue;7;38;1000;10;1.08218;0.390462;924.062;67.3965
FIFO Queue;8;38;1000;10;1.91146;0.393087;523.16;66.9465
FIFO Queue;9;38;1000;10;0.799759;0.793728;1250.38;33.1547
FIFO Queue;10;38;1000;10;0.691456;0.804618;1446.22;32.7059
