queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;14;1000000;10;720.174;717.542;1388.55;99.5462
FIFO Queue;2;14;1000000;10;604.699;733.1;1653.72;97.4336
FIFO Queue;3;14;1000000;10;752.484;748.754;1328.93;95.3965
FIFO Queue;4;14;1000000;10;739.273;729.651;1352.68;97.8941
FIFO Queue;5;14;1000000;10;734.552;732.345;1361.37;97.534
FIFO Queue;6;14;1000000;10;746.872;741.403;1338.92;96.3424
FIFO Queue;7;14;1000000;10;293.748;502.869;3404.28;142.042
FIFO Queue;8;14;1000000;10;641.695;738.224;1558.37;96.7573
FIFO Queue;9;14;1000000;10;759.431;764.36;1316.78;93.4489
FIFO Queue;10;14;1000000;10;741.149;732.883;1349.26;97.4625
