queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;38;1000;10;1.785;2.84036;560.226;9.26494
LockBased Queue;2;38;1000;10;1.50142;1.41211;666.034;18.6358
LockBased Queue;3;38;1000;10;0.766437;1.10415;1304.74;23.8335
LockBased Queue;4;38;1000;10;0.757971;1.43937;1319.31;18.2829
LockBased Queue;5;38;1000;10;1.3672;2.02265;731.421;13.0106
LockBased Queue;6;38;1000;10;0.786514;2.05285;1271.43;12.8192
LockBased Queue;7;38;1000;10;1.1221;1.098;891.184;23.9671
LockBased Queue;8;38;1000;10;0.97656;1.85672;1024;14.1733
LockBased Queue;9;38;1000;10;1.4622;1.80277;683.901;14.5974
LockBased Queue;10;38;1000;10;1.40387;1.48242;712.316;17.7519
