queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;36;100000;10;30.3211;25.9198;3298.04;107.168
FIFO Queue;2;36;100000;10;28.9891;30.179;3449.57;92.0435
FIFO Queue;3;36;100000;10;33.5416;34.8593;2981.37;79.6854
FIFO Queue;4;36;100000;10;34.1134;34.464;2931.4;80.5994
FIFO Queue;5;36;100000;10;34.1104;34.4052;2931.66;80.7371
FIFO Queue;6;36;100000;10;33.6432;34.2915;2972.37;81.0049
FIFO Queue;7;36;100000;10;57.0984;33.1743;1751.36;83.7329
FIFO Queue;8;36;100000;10;39.4714;35.0144;2533.48;79.3325
FIFO Queue;9;36;100000;10;35.2963;35.6695;2833.16;77.8754
FIFO Queue;10;36;100000;10;35.2665;35.6138;2835.56;77.9973
