queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;256;1000;10;8.54564;0.871554;117.019;4.48194
FIFO Queue;2;256;1000;10;0.796293;0.750286;1255.82;5.20635
FIFO Queue;3;256;1000;10;0.727444;0.726171;1374.68;5.37924
FIFO Queue;4;256;1000;10;0.753072;0.810349;1327.89;4.82045
FIFO Queue;5;256;1000;10;0.808686;0.739406;1236.57;5.28296
FIFO Queue;6;256;1000;10;0.772799;0.728466;1294;5.3623
FIFO Queue;7;256;1000;10;0.708608;0.724248;1411.22;5.39353
FIFO Queue;8;256;1000;10;0.769963;0.721913;1298.76;5.41097
FIFO Queue;9;256;1000;10;0.753532;0.719619;1327.08;5.42822
FIFO Queue;10;256;1000;10;0.764353;0.743073;1308.3;5.25689
