queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;26;100;10;3.20913;0.980698;31.1611;3.92185
LockBased Queue;2;26;100;10;0.892863;0.857807;111.999;4.48371
LockBased Queue;3;26;100;10;0.981609;0.844883;101.874;4.55229
LockBased Queue;4;26;100;10;0.994102;1.64315;100.593;2.34072
LockBased Queue;5;26;100;10;1.15629;0.456495;86.4838;8.4254
LockBased Queue;6;26;100;10;0.820468;0.867976;121.882;4.43118
LockBased Queue;7;26;100;10;1.30124;0.897612;76.8499;4.28487
LockBased Queue;8;26;100;10;1.32621;0.851516;75.4031;4.51683
LockBased Queue;9;26;100;10;1.25986;0.904405;79.3738;4.25269
LockBased Queue;10;26;100;10;2.02367;1.65289;49.4151;2.32693
