queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;128;100000;10;36.4455;26.5346;2743.82;29.4427
FIFO Queue;2;128;100000;10;29.1127;31.0528;3434.92;25.1588
FIFO Queue;3;128;100000;10;28.1219;28.0625;3555.94;27.8397
FIFO Queue;4;128;100000;10;25.3541;28.6057;3944.14;27.311
FIFO Queue;5;128;100000;10;25.0918;28.077;3985.36;27.8253
FIFO Queue;6;128;100000;10;26.059;27.8339;3837.44;28.0683
FIFO Queue;7;128;100000;10;24.5042;27.8603;4080.94;28.0417
FIFO Queue;8;128;100000;10;25.8898;28.6091;3862.52;27.3078
FIFO Queue;9;128;100000;10;26.491;28.7724;3774.86;27.1528
FIFO Queue;10;128;100000;10;24.3993;27.5567;4098.48;28.3507
