queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;52;100000;10;32.5897;33.6581;3068.46;57.1356
FIFO Queue;2;52;100000;10;28.7629;34.2133;3476.7;56.2085
FIFO Queue;3;52;100000;10;31.2789;34.1289;3197.05;56.3475
FIFO Queue;4;52;100000;10;30.9106;33.9775;3235.14;56.5985
FIFO Queue;5;52;100000;10;29.2844;34.0204;3414.79;56.5272
FIFO Queue;6;52;100000;10;29.3489;33.8777;3407.29;56.7653
FIFO Queue;7;52;100000;10;29.3992;33.8732;3401.45;56.7729
FIFO Queue;8;52;100000;10;28.8943;33.8378;3460.89;56.8323
FIFO Queue;9;52;100000;10;29.4374;33.6873;3397.04;57.0862
FIFO Queue;10;52;100000;10;29.0342;33.8456;3444.21;56.8191
