queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;8;10000;10;4.14375;3.34879;2413.28;373.269
FIFO Queue;2;8;10000;10;3.36472;3.28784;2972.01;380.189
FIFO Queue;3;8;10000;10;3.3841;3.29221;2954.99;379.684
FIFO Queue;4;8;10000;10;3.38338;3.27793;2955.62;381.338
FIFO Queue;5;8;10000;10;3.31806;3.28756;3013.81;380.221
FIFO Queue;6;8;10000;10;3.86029;3.72903;2590.48;335.208
FIFO Queue;7;8;10000;10;3.88538;3.72393;2573.75;335.667
FIFO Queue;8;8;10000;10;3.83491;3.76651;2607.63;331.872
FIFO Queue;9;8;10000;10;3.82304;3.74342;2615.72;333.92
FIFO Queue;10;8;10000;10;3.83989;3.73054;2604.24;335.072
