queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;28;100;10;3.9349;1.20844;25.4136;2.95539
LockBased Queue;2;28;100;10;0.530764;1.05549;188.408;3.38368
LockBased Queue;3;28;100;10;1.2806;0.86447;78.0884;4.13135
LockBased Queue;4;28;100;10;0.931556;0.854722;107.347;4.17847
LockBased Queue;5;28;100;10;0.86942;1.23365;115.019;2.895
LockBased Queue;6;28;100;10;1.99896;1.28124;50.0261;2.78748
LockBased Queue;7;28;100;10;1.22517;0.896871;81.621;3.9821
LockBased Queue;8;28;100;10;1.22307;1.27285;81.7614;2.80586
LockBased Queue;9;28;100;10;2.3919;0.536686;41.8077;6.6546
LockBased Queue;10;28;100;10;0.816219;0.939871;122.516;3.79991
