queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;24;100000;10;27.0869;26.31;3691.81;158.368
FIFO Queue;2;24;100000;10;27.2035;26.6638;3676;156.267
FIFO Queue;3;24;100000;10;27.1682;26.3449;3680.77;158.158
FIFO Queue;4;24;100000;10;27.2248;28.2088;3673.12;147.708
FIFO Queue;5;24;100000;10;31.2025;30.646;3204.87;135.961
FIFO Queue;6;24;100000;10;37.4746;38.4073;2668.47;108.486
FIFO Queue;7;24;100000;10;39.1579;42.9606;2553.76;96.9881
FIFO Queue;8;24;100000;10;55.233;38.6051;1810.51;107.93
FIFO Queue;9;24;100000;10;40.5434;40.0134;2466.49;104.132
FIFO Queue;10;24;100000;10;40.4229;40.1593;2473.85;103.753
