queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;58;1000;10;2.52757;1.7447;395.638;9.88215
LockBased Queue;2;58;1000;10;1.53192;2.19507;652.775;7.85458
LockBased Queue;3;58;1000;10;1.05781;2.06152;945.348;8.36342
LockBased Queue;4;58;1000;10;1.12585;1.68334;888.218;10.2423
LockBased Queue;5;58;1000;10;1.29103;2.13771;774.576;8.06537
LockBased Queue;6;58;1000;10;0.875841;1.65353;1141.76;10.427
LockBased Queue;7;58;1000;10;0.849833;1.4185;1176.7;12.1547
LockBased Queue;8;58;1000;10;0.879628;1.44168;1136.84;11.9592
LockBased Queue;9;58;1000;10;1.28131;1.90035;780.451;9.07273
LockBased Queue;10;58;1000;10;1.06186;1.11492;941.744;15.4642
