queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;56;10000;10;5.10772;3.7254;1957.82;47.9335
FIFO Queue;2;56;10000;10;4.80021;3.68879;2083.24;48.4092
FIFO Queue;3;56;10000;10;4.04656;3.85295;2471.23;46.3467
FIFO Queue;4;56;10000;10;3.45842;4.17861;2891.49;42.7346
FIFO Queue;5;56;10000;10;3.81152;3.8592;2623.62;46.2716
FIFO Queue;6;56;10000;10;3.44684;3.78457;2901.21;47.1841
FIFO Queue;7;56;10000;10;3.5625;3.85704;2807.02;46.2976
FIFO Queue;8;56;10000;10;3.43348;3.81949;2912.49;46.7527
FIFO Queue;9;56;10000;10;3.59517;3.76011;2781.51;47.4911
FIFO Queue;10;56;10000;10;3.53275;3.80698;2830.66;46.9063
