queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;18;1000;10;2.26672;1.10231;441.167;50.399
LockBased Queue;2;18;1000;10;0.771686;1.05363;1295.86;52.7276
LockBased Queue;3;18;1000;10;0.885479;1.46989;1129.33;37.7956
LockBased Queue;4;18;1000;10;0.742662;1.17562;1346.51;47.2563
LockBased Queue;5;18;1000;10;0.733404;1.12137;1363.5;49.5425
LockBased Queue;6;18;1000;10;0.751698;1.05032;1330.32;52.894
LockBased Queue;7;18;1000;10;1.19617;1.03729;836.001;53.5582
LockBased Queue;8;18;1000;10;1.25494;1.14993;796.85;48.3119
LockBased Queue;9;18;1000;10;0.771686;1.06779;1295.86;52.0285
LockBased Queue;10;18;1000;10;1.05638;1.01192;946.629;54.9014
