queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;46;100;10;2.36682;1.99862;42.2507;1.08771
FIFO Queue;2;46;100;10;1.20126;1.54147;83.2458;1.41029
FIFO Queue;3;46;100;10;1.92326;2.06298;51.9949;1.05378
FIFO Queue;4;46;100;10;1.70837;1.22323;58.5353;1.77719
FIFO Queue;5;46;100;10;1.21598;2.53414;82.2383;0.857851
FIFO Queue;6;46;100;10;1.31241;2.07036;76.1958;1.05002
FIFO Queue;7;46;100;10;1.20915;1.99499;82.703;1.08969
FIFO Queue;8;46;100;10;1.6408;1.5057;60.9461;1.44379
FIFO Queue;9;46;100;10;2.07278;1.15584;48.2445;1.88081
FIFO Queue;10;46;100;10;1.94869;2.40847;51.3165;0.902611
