queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;58;100;10;2.78807;2.4962;35.8671;0.690706
FIFO Queue;2;58;100;10;2.44385;1.60231;40.9191;1.07603
FIFO Queue;3;58;100;10;1.64705;2.04569;60.7148;0.842814
FIFO Queue;4;58;100;10;1.22975;2.06722;81.317;0.834036
FIFO Queue;5;58;100;10;1.17452;1.22979;85.1411;1.40197
FIFO Queue;6;58;100;10;1.92001;0.82189;52.0831;2.09777
FIFO Queue;7;58;100;10;1.28961;2.0415;77.543;0.844543
FIFO Queue;8;58;100;10;1.16631;1.98445;85.7408;0.868825
FIFO Queue;9;58;100;10;1.2485;1.54844;80.0961;1.11347
FIFO Queue;10;58;100;10;1.95987;1.00808;51.0237;1.71032
