queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;4;1000;10;1.02815;0.391654;972.624;638.319
FIFO Queue;2;4;1000;10;0.756407;0.370755;1322.04;674.3
FIFO Queue;3;4;1000;10;0.748994;0.379631;1335.12;658.534
FIFO Queue;4;4;1000;10;0.737392;0.367408;1356.13;680.442
FIFO Queue;5;4;1000;10;0.74657;0.364343;1339.46;686.167
FIFO Queue;6;4;1000;10;0.753633;0.360706;1326.91;693.085
FIFO Queue;7;4;1000;10;0.759483;0.364783;1316.69;685.339
FIFO Queue;8;4;1000;10;0.743173;0.311343;1345.58;802.973
FIFO Queue;9;4;1000;10;0.737251;0.311283;1356.39;803.128
FIFO Queue;10;4;1000;10;0.7577;0.313778;1319.78;796.742
