queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;36;1000;10;4.20815;1.81066;237.634;15.3412
LockBased Queue;2;36;1000;10;1.90229;2.25751;525.681;12.3046
LockBased Queue;3;36;1000;10;1.02807;1.77301;972.7;15.667
LockBased Queue;4;36;1000;10;2.19313;2.48018;455.97;11.1999
LockBased Queue;5;36;1000;10;1.94492;1.81852;514.159;15.275
LockBased Queue;6;36;1000;10;1.0186;1.79533;981.741;15.4723
LockBased Queue;7;36;1000;10;2.55455;0.930724;391.459;29.8453
LockBased Queue;8;36;1000;10;1.21616;0.702055;822.261;39.5664
LockBased Queue;9;36;1000;10;0.858328;1.19306;1165.06;23.2829
LockBased Queue;10;36;1000;10;0.765615;1.34671;1306.14;20.6264
