queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;50;100;10;3.22495;2.43062;31.0082;0.822834
LockBased Queue;2;50;100;10;2.06765;1.69789;48.3642;1.17793
LockBased Queue;3;50;100;10;0.873978;1.7047;114.419;1.17323
LockBased Queue;4;50;100;10;1.67898;1.21428;59.5601;1.64707
LockBased Queue;5;50;100;10;1.68757;0.939019;59.2567;2.12988
LockBased Queue;6;50;100;10;1.7106;1.79433;58.4588;1.11462
LockBased Queue;7;50;100;10;1.57751;1.93308;63.3912;1.03462
LockBased Queue;8;50;100;10;0.937557;0.685805;106.66;2.91628
LockBased Queue;9;50;100;10;1.60181;0.994073;62.4293;2.01192
LockBased Queue;10;50;100;10;1.48151;1.61792;67.4989;1.23615
