queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;52;1000;10;3.92349;1.42977;254.875;13.4503
LockBased Queue;2;52;1000;10;1.89856;1.75092;526.716;10.9832
LockBased Queue;3;52;1000;10;1.82632;0.948367;547.548;20.2778
LockBased Queue;4;52;1000;10;2.29304;1.72009;436.103;11.1801
LockBased Queue;5;52;1000;10;1.16676;1.73524;857.077;11.0825
LockBased Queue;6;52;1000;10;1.08808;1.37325;919.051;14.0038
LockBased Queue;7;52;1000;10;1.08403;0.83775;922.482;22.9553
LockBased Queue;8;52;1000;10;1.35985;1.38394;735.376;13.8956
LockBased Queue;9;52;1000;10;1.17735;1.40778;849.368;13.6604
LockBased Queue;10;52;1000;10;1.63809;2.19579;610.467;8.758
