queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;2;100000;10;4.8793;0.887;20494.7;56369.8
LockBased Queue;2;2;100000;10;4.7052;0.9157;21253.1;54603
LockBased Queue;3;2;100000;10;5.0802;0.9151;19684.3;54638.8
LockBased Queue;4;2;100000;10;5.7648;0.9042;17346.7;55297.5
LockBased Queue;5;2;100000;10;4.6067;0.8898;21707.5;56192.4
LockBased Queue;6;2;100000;10;3.1203;0.8903;32048.2;56160.8
LockBased Queue;7;2;100000;10;3.0903;0.9029;32359.3;55377.1
LockBased Queue;8;2;100000;10;3.1625;0.8836;31620.6;56586.7
LockBased Queue;9;2;100000;10;3.1525;0.8784;31720.9;56921.7
LockBased Queue;10;2;100000;10;4.9864;0.9337;20054.5;53550.4
