queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;20;100;10;5.244;0.0223;19.0694;224.215
FIFO Queue;2;20;100;10;0.6003;0.0201;166.583;248.756
FIFO Queue;3;20;100;10;0.5054;0.0197;197.863;253.807
FIFO Queue;4;20;100;10;0.4629;0.0184;216.029;271.739
FIFO Queue;5;20;100;10;0.4546;0.0181;219.974;276.243
FIFO Queue;6;20;100;10;0.4555;0.0185;219.539;270.27
FIFO Queue;7;20;100;10;0.4647;0.0184;215.193;271.739
FIFO Queue;8;20;100;10;0.4608;0.018;217.014;277.778
FIFO Queue;9;20;100;10;0.4701;0.0195;212.721;256.41
FIFO Queue;10;20;100;10;0.4744;0.0191;210.793;261.78
