queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;44;1000;10;2.55328;1.50347;391.652;15.1166
LockBased Queue;2;44;1000;10;1.48862;1.40135;671.764;16.2181
LockBased Queue;3;44;1000;10;1.14329;1.86409;874.666;12.1921
LockBased Queue;4;44;1000;10;1.49176;1.33108;670.351;17.0743
LockBased Queue;5;44;1000;10;1.71274;1.55044;583.86;14.6586
LockBased Queue;6;44;1000;10;0.797424;1.50631;1254.04;15.088
LockBased Queue;7;44;1000;10;1.03874;1.1423;962.709;19.896
LockBased Queue;8;44;1000;10;0.855163;1.22057;1169.37;18.6203
LockBased Queue;9;44;1000;10;0.929331;1.55334;1076.04;14.6312
LockBased Queue;10;44;1000;10;1.56654;1.78574;638.351;12.7271
