queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;6;1000;10;0.830076;0.387967;1204.71;429.59
FIFO Queue;2;6;1000;10;0.358592;0.40553;2788.68;410.985
FIFO Queue;3;6;1000;10;0.34143;0.387046;2928.86;430.612
FIFO Queue;4;6;1000;10;0.347741;0.390933;2875.7;426.331
FIFO Queue;5;6;1000;10;0.331892;0.374151;3013.03;445.453
FIFO Queue;6;6;1000;10;0.329548;0.374242;3034.46;445.345
FIFO Queue;7;6;1000;10;0.328836;0.381776;3041.03;436.556
FIFO Queue;8;6;1000;10;0.345808;0.381706;2891.78;436.636
FIFO Queue;9;6;1000;10;0.327825;0.363541;3050.41;458.454
FIFO Queue;10;6;1000;10;0.321573;0.365155;3109.71;456.427
