queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;62;10000;10;4.51529;3.17733;2214.7;50.7628
FIFO Queue;2;62;10000;10;4.14392;4.68305;2413.18;34.4413
FIFO Queue;3;62;10000;10;4.13687;4.57383;2417.29;35.2637
FIFO Queue;4;62;10000;10;3.57507;5.18786;2797.15;31.0899
FIFO Queue;5;62;10000;10;4.02708;4.222;2483.19;38.2023
FIFO Queue;6;62;10000;10;3.64769;4.10769;2741.46;39.2655
FIFO Queue;7;62;10000;10;3.58032;3.67658;2793.05;43.8697
FIFO Queue;8;62;10000;10;3.1879;3.65998;3136.86;44.0687
FIFO Queue;9;62;10000;10;3.63169;3.90292;2753.54;41.3256
FIFO Queue;10;62;10000;10;3.27454;4.4174;3053.87;36.5125
