queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;52;10000;10;4.161;3.20782;2403.27;59.9496
FIFO Queue;2;52;10000;10;3.85019;3.31141;2597.27;58.0743
FIFO Queue;3;52;10000;10;3.28741;4.01957;3041.91;47.8428
FIFO Queue;4;52;10000;10;3.35035;3.89896;2984.76;49.3229
FIFO Queue;5;52;10000;10;3.59879;4.24361;2778.71;45.317
FIFO Queue;6;52;10000;10;3.76938;4.03887;2652.95;47.6143
FIFO Queue;7;52;10000;10;3.48473;3.73141;2869.66;51.5375
FIFO Queue;8;52;10000;10;3.03358;3.42631;3296.43;56.1267
FIFO Queue;9;52;10000;10;2.82294;3.2557;3542.41;59.068
FIFO Queue;10;52;10000;10;3.11612;3.21627;3209.12;59.7922
