queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;24;10000;10;10.2868;0.0926;972.12;4499.64
LockBased Queue;2;24;10000;10;0.5687;0.0917;17584;4543.8
LockBased Queue;3;24;10000;10;0.5483;0.0916;18238.2;4548.76
LockBased Queue;4;24;10000;10;0.5328;0.0917;18768.8;4543.8
LockBased Queue;5;24;10000;10;0.5759;0.0916;17364.1;4548.76
LockBased Queue;6;24;10000;10;0.591;0.0917;16920.5;4543.8
LockBased Queue;7;24;10000;10;0.5374;0.0917;18608.1;4543.8
LockBased Queue;8;24;10000;10;0.5444;0.0916;18368.8;4548.76
LockBased Queue;9;24;10000;10;0.5297;0.1208;18878.6;3449.23
LockBased Queue;10;24;10000;10;0.556;0.0917;17985.6;4543.8
