queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;256;100;10;8.56965;0.774683;11.6691;0.504239
FIFO Queue;2;256;100;10;0.7199;0.667832;138.908;0.584915
FIFO Queue;3;256;100;10;0.690485;0.692909;144.826;0.563746
FIFO Queue;4;256;100;10;0.676758;0.693931;147.763;0.562916
FIFO Queue;5;256;100;10;0.700233;0.666169;142.81;0.586375
FIFO Queue;6;256;100;10;0.706194;0.663493;141.604;0.58874
FIFO Queue;7;256;100;10;0.686527;0.70459;145.661;0.5544
FIFO Queue;8;256;100;10;0.723707;0.685855;138.177;0.569545
FIFO Queue;9;256;100;10;0.656971;0.707737;152.214;0.551935
FIFO Queue;10;256;100;10;0.647003;0.681928;154.559;0.572824
