queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;256;10000;10;11.7435;3.80316;851.534;10.2711
FIFO Queue;2;256;10000;10;3.39802;3.15334;2942.89;12.3877
FIFO Queue;3;256;10000;10;3.42237;3.3242;2921.96;11.7509
FIFO Queue;4;256;10000;10;3.51009;3.57817;2848.93;10.9169
FIFO Queue;5;256;10000;10;3.31242;3.3005;3018.94;11.8353
FIFO Queue;6;256;10000;10;3.40462;3.50927;2937.18;11.1312
FIFO Queue;7;256;10000;10;3.37444;3.25678;2963.46;11.9942
FIFO Queue;8;256;10000;10;3.32635;3.60935;3006.29;10.8226
FIFO Queue;9;256;10000;10;3.19388;3.56763;3130.99;10.9492
FIFO Queue;10;256;10000;10;3.27718;3.52051;3051.4;11.0957
