queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;30;10000;10;5.38335;3.2403;1857.58;102.871
FIFO Queue;2;30;10000;10;3.10343;3.03702;3222.25;109.757
FIFO Queue;3;30;10000;10;3.27327;3.05582;3055.05;109.082
FIFO Queue;4;30;10000;10;3.49387;3.50353;2862.16;95.142
FIFO Queue;5;30;10000;10;3.52561;3.47336;2836.39;95.9686
FIFO Queue;6;30;10000;10;3.58676;3.67686;2788.03;90.6571
FIFO Queue;7;30;10000;10;3.77259;3.67704;2650.7;90.6526
FIFO Queue;8;30;10000;10;3.73179;3.68712;2679.68;90.4048
FIFO Queue;9;30;10000;10;3.72966;3.71649;2681.21;89.6903
FIFO Queue;10;30;10000;10;3.76222;3.72113;2658.01;89.5785
