queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;26;10000;10;6.36977;2.79013;1569.91;137.849
LockBased Queue;2;26;10000;10;4.91093;3.27388;2036.27;117.48
LockBased Queue;3;26;10000;10;5.59487;3.41235;1787.35;112.713
LockBased Queue;4;26;10000;10;5.57629;3.59764;1793.31;106.908
LockBased Queue;5;26;10000;10;5.5678;3.80724;1796.04;101.022
LockBased Queue;6;26;10000;10;5.17799;3.72546;1931.25;103.24
LockBased Queue;7;26;10000;10;4.95542;3.80739;2017.99;101.018
LockBased Queue;8;26;10000;10;5.0968;3.52043;1962.02;109.253
LockBased Queue;9;26;10000;10;5.0451;3.63448;1982.12;105.824
LockBased Queue;10;26;10000;10;4.91413;3.56366;2034.95;107.927
