queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;34;1000;10;5.60967;0.022683;178.264;1296.64
LockBased Queue;2;34;1000;10;2.31138;0.022301;432.642;1318.85
LockBased Queue;3;34;1000;10;1.37937;0.021531;724.967;1366.02
LockBased Queue;4;34;1000;10;2.46254;0.02127;406.084;1382.78
LockBased Queue;5;34;1000;10;0.958095;0.024456;1043.74;1202.64
LockBased Queue;6;34;1000;10;1.77194;0.022112;564.353;1330.13
LockBased Queue;7;34;1000;10;2.48994;0.020959;401.617;1403.3
LockBased Queue;8;34;1000;10;1.69316;0.0216;590.611;1361.66
LockBased Queue;9;34;1000;10;1.76695;0.02153;565.947;1366.08
LockBased Queue;10;34;1000;10;0.895428;0.021511;1116.78;1367.29
