queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;22;100;10;4.38375;1.28041;22.8115;3.55
FIFO Queue;2;22;100;10;0.957093;0.62997;104.483;7.21535
FIFO Queue;3;22;100;10;1.10623;1.99862;90.3969;2.2743
FIFO Queue;4;22;100;10;1.02099;1.99161;97.9439;2.2823
FIFO Queue;5;22;100;10;1.0469;2.13164;95.5199;2.13237
FIFO Queue;6;22;100;10;0.837028;1.21191;119.47;3.75065
FIFO Queue;7;22;100;10;1.95794;0.841326;51.0741;5.40273
FIFO Queue;8;22;100;10;0.853108;0.853359;117.218;5.32654
FIFO Queue;9;22;100;10;0.839813;0.852337;119.074;5.33293
FIFO Queue;10;22;100;10;0.842609;0.856815;118.679;5.30506
