queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;16;1000;10;1.29541;1.11265;771.958;56.1719
FIFO Queue;2;16;1000;10;0.684623;0.599373;1460.66;104.276
FIFO Queue;3;16;1000;10;0.621274;1.44527;1609.6;43.2446
FIFO Queue;4;16;1000;10;1.05421;0.674193;948.573;92.7034
FIFO Queue;5;16;1000;10;1.02395;1.02616;976.611;60.9065
FIFO Queue;6;16;1000;10;0.618429;0.212608;1617;293.968
FIFO Queue;7;16;1000;10;0.214371;0.214752;4664.81;291.033
FIFO Queue;8;16;1000;10;0.216836;0.210665;4611.78;296.68
FIFO Queue;9;16;1000;10;0.218289;0.210986;4581.08;296.228
FIFO Queue;10;16;1000;10;0.214402;0.208921;4664.14;299.156
