queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;26;100;10;3.30893;1.21964;30.2212;3.15353
FIFO Queue;2;26;100;10;1.47442;1.59116;67.8231;2.4172
FIFO Queue;3;26;100;10;1.48423;1.54667;67.375;2.48674
FIFO Queue;4;26;100;10;1.50676;1.55921;66.3674;2.46673
FIFO Queue;5;26;100;10;2.43755;0.842389;41.0248;4.56577
FIFO Queue;6;26;100;10;1.17533;1.33492;85.0823;2.88118
FIFO Queue;7;26;100;10;0.864591;0.85926;115.662;4.47612
FIFO Queue;8;26;100;10;0.947495;0.863498;105.541;4.45415
FIFO Queue;9;26;100;10;0.999183;0.935463;100.082;4.1115
FIFO Queue;10;26;100;10;0.852568;0.849703;117.293;4.52647
