queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;64;100000;10;29.6391;30.9292;3373.93;50.5186
FIFO Queue;2;64;100000;10;29.0229;30.3013;3445.56;51.5655
FIFO Queue;3;64;100000;10;28.6891;31.1175;3485.65;50.213
FIFO Queue;4;64;100000;10;26.9082;29.3295;3716.34;53.2741
FIFO Queue;5;64;100000;10;26.1583;28.9477;3822.87;53.9767
FIFO Queue;6;64;100000;10;25.1732;29.1538;3972.48;53.595
FIFO Queue;7;64;100000;10;72.6775;27.1282;1375.94;57.5968
FIFO Queue;8;64;100000;10;36.8995;27.243;2710.07;57.3543
FIFO Queue;9;64;100000;10;23.4121;27.2721;4271.29;57.293
FIFO Queue;10;64;100000;10;23.5037;27.1919;4254.65;57.462
