queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;44;100;10;3.95338;1.64221;25.2948;1.38395
FIFO Queue;2;44;100;10;1.60618;1.27562;62.2595;1.78166
FIFO Queue;3;44;100;10;2.00287;1.67014;49.9283;1.3608
FIFO Queue;4;44;100;10;1.17649;1.68239;84.9983;1.35089
FIFO Queue;5;44;100;10;1.95086;1.63538;51.2595;1.38972
FIFO Queue;6;44;100;10;1.17441;1.6132;85.1491;1.40883
FIFO Queue;7;44;100;10;1.94997;1.22522;51.2827;1.85496
FIFO Queue;8;44;100;10;1.56881;1.61697;63.7426;1.40555
FIFO Queue;9;44;100;10;1.92589;1.23527;51.9241;1.83987
FIFO Queue;10;44;100;10;1.60603;2.00248;62.2654;1.13496
