queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;14;100;10;2.8742;0.028954;34.7923;246.697
FIFO Queue;2;14;100;10;0.028022;0.028443;3568.62;251.129
FIFO Queue;3;14;100;10;0.02694;0.030157;3711.95;236.856
FIFO Queue;4;14;100;10;0.028233;0.029185;3541.95;244.744
FIFO Queue;5;14;100;10;0.024736;0.028092;4042.69;254.267
FIFO Queue;6;14;100;10;0.024316;0.028574;4112.52;249.978
FIFO Queue;7;14;100;10;0.02655;0.029936;3766.48;238.604
FIFO Queue;8;14;100;10;0.02693;0.028644;3713.33;249.367
FIFO Queue;9;14;100;10;0.028123;0.029726;3555.81;240.29
FIFO Queue;10;14;100;10;0.02691;0.029896;3716.09;238.924
