queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;16;100;10;4.00828;0.818985;24.9484;7.6314
LockBased Queue;2;16;100;10;0.829895;0.927388;120.497;6.73936
LockBased Queue;3;16;100;10;0.846487;0.861675;118.135;7.25331
LockBased Queue;4;16;100;10;0.806582;0.846977;123.98;7.37919
LockBased Queue;5;16;100;10;1.2824;1.20493;77.9785;5.18703
LockBased Queue;6;16;100;10;1.58746;1.97889;62.9935;3.15834
LockBased Queue;7;16;100;10;1.21357;1.96823;82.4012;3.17544
LockBased Queue;8;16;100;10;1.2158;1.99351;82.2505;3.13518
LockBased Queue;9;16;100;10;0.820297;0.818333;121.907;7.63748
LockBased Queue;10;16;100;10;0.819936;1.99468;121.961;3.13334
