queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;96;1000;10;2.85861;0.56545;349.821;18.4219
FIFO Queue;2;96;1000;10;0.421109;0.385222;2374.68;27.0407
FIFO Queue;3;96;1000;10;0.385011;0.413135;2597.33;25.2137
FIFO Queue;4;96;1000;10;0.358232;0.387286;2791.49;26.8966
FIFO Queue;5;96;1000;10;0.366517;0.395642;2728.39;26.3285
FIFO Queue;6;96;1000;10;0.383368;0.391153;2608.46;26.6307
FIFO Queue;7;96;1000;10;0.38433;0.342783;2601.93;30.3885
FIFO Queue;8;96;1000;10;0.387706;0.405961;2579.27;25.6593
FIFO Queue;9;96;1000;10;0.414998;0.343704;2409.65;30.3071
FIFO Queue;10;96;1000;10;0.399869;0.395391;2500.82;26.3452
