queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;58;1000;10;1.54973;2.30165;645.272;7.49087
FIFO Queue;2;58;1000;10;1.53463;1.8946;651.625;9.10027
FIFO Queue;3;58;1000;10;1.52063;1.84289;657.623;9.35561
FIFO Queue;4;58;1000;10;1.14679;1.8715;872;9.21262
FIFO Queue;5;58;1000;10;1.46205;1.68138;683.971;10.2543
FIFO Queue;6;58;1000;10;1.42216;1.75296;703.158;9.83561
FIFO Queue;7;58;1000;10;1.33302;1.45055;750.177;11.8861
FIFO Queue;8;58;1000;10;0.730829;1.10827;1368.31;15.5571
FIFO Queue;9;58;1000;10;0.713216;1.08717;1402.1;15.859
FIFO Queue;10;58;1000;10;0.703007;1.09129;1422.46;15.7992
